delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,is_duplicate,delay_hours,is_heavy
10263.0,ecom express,fragile items,bike,standard,north,clear,256.1,45.48,0.0,0.0,no,delivered,5,1416.94,0,0.0,1
10264.0,blue dart,fragile items,scooter,standard,north,cold,187.7,3.25,0.0,0.0,no,delivered,4,948.25,0,0.0,0
10265.0,shadowfax,furniture,bike,two day,west,clear,119.0,24.91,0.0,0.0,no,delivered,3,669.73,0,0.0,1
10266.0,blue dart,clothing,scooter,two day,central,hot,251.6,33.45,0.0,0.0,no,delivered,5,1358.35,0,0.0,1
10267.0,ekart,groceries,van,standard,north,clear,109.6,40.12,0.0,0.0,no,delivered,4,668.36,0,0.0,1
10268.0,fedex,automobile parts,ev bike,two day,west,clear,106.2,40.99,0.0,0.0,no,delivered,4,653.97,0,0.0,1
10269.0,dhl,clothing,ev bike,two day,east,clear,38.3,1.84,0.0,0.0,no,delivered,4,197.02,0,0.0,0
10270.0,amazon logistics,automobile parts,truck,standard,central,foggy,260.6,36.59,0.0,0.0,no,delivered,5,1412.77,0,0.0,1
10271.0,ecom express,clothing,ev van,express,central,hot,42.5,0.69,0.0,0.0,no,delivered,4,264.57,0,0.0,0
10272.0,fedex,pharmacy,van,standard,east,foggy,284.2,44.81,0.0,0.0,no,delivered,3,1555.43,0,0.0,1
10273.0,fedex,pharmacy,van,same day,central,rainy,219.8,42.07,0.0,0.0,yes,delayed,2,1325.21,0,0.0,1
10274.0,delhivery,clothing,truck,same day,south,cold,252.5,22.35,0.0,0.0,no,delivered,4,1429.55,0,0.0,1
10275.0,ekart,furniture,scooter,standard,east,stormy,145.9,43.98,0.0,0.0,no,delivered,5,861.44,0,0.0,1
10276.0,delhivery,clothing,van,two day,north,stormy,76.2,27.91,0.0,0.0,no,delivered,5,464.73,0,0.0,1
10277.0,amazon logistics,groceries,ev van,express,north,hot,147.7,43.47,0.0,0.0,yes,failed,1,918.91,0,0.0,1
10278.0,ekart,automobile parts,van,express,west,hot,240.7,27.15,0.0,0.0,yes,delayed,3,1334.95,0,0.0,1
10279.0,dhl,electronics,ev van,standard,east,clear,141.8,0.92,0.0,0.0,no,delivered,5,711.76,0,0.0,0
10280.0,amazon logistics,fragile items,ev bike,two day,north,cold,83.1,24.99,0.0,0.0,no,delivered,4,490.47,0,0.0,1
10281.0,xpressbees,cosmetics,scooter,standard,central,stormy,168.3,16.12,0.0,0.0,no,delivered,4,889.86,0,0.0,1
10282.0,shadowfax,cosmetics,van,two day,central,rainy,10.4,4.06,0.0,0.0,no,delivered,3,95.6674,0,0.0,0
10283.0,delhivery,documents,van,two day,south,stormy,222.9,47.52,0.0,0.0,no,delivered,5,1257.06,0,0.0,1
10284.0,shadowfax,automobile parts,ev van,standard,north,clear,199.7,48.71,0.0,0.0,no,delivered,5,1144.63,0,0.0,1
10285.0,shadowfax,documents,van,standard,south,cold,68.1,23.35,0.0,0.0,no,delivered,4,410.55,0,0.0,1
10286.0,ekart,furniture,van,standard,west,foggy,66.0,17.39,0.0,0.0,no,delivered,4,382.17,0,0.0,1
10287.0,xpressbees,electronics,ev bike,two day,north,clear,232.4,46.35,0.0,0.0,no,delivered,5,1301.05,0,0.0,1
10288.0,ecom express,fragile items,ev van,standard,south,cold,89.0,12.26,0.0,0.0,no,delivered,5,481.78,0,0.0,1
10289.0,ekart,cosmetics,truck,same day,south,foggy,169.9,49.49,0.0,0.0,no,delivered,3,1097.97,0,0.0,1
10290.0,ekart,clothing,ev van,two day,west,hot,167.6,24.25,0.0,0.0,no,delivered,3,910.75,0,0.0,1
10291.0,ekart,pharmacy,bike,express,south,hot,182.5,18.34,0.0,0.0,yes,delayed,2,1017.52,0,0.0,1
10292.0,amazon logistics,clothing,ev van,same day,west,clear,12.3,38.28,0.0,0.0,no,delivered,5,276.34,0,0.0,1
10293.0,delhivery,groceries,scooter,standard,south,foggy,138.7,46.59,0.0,0.0,no,delivered,5,833.27,0,0.0,1
10294.0,ecom express,furniture,ev bike,two day,north,cold,232.2,40.56,0.0,0.0,no,delivered,5,1282.68,0,0.0,1
10295.0,xpressbees,automobile parts,truck,same day,south,stormy,225.1,35.92,0.0,0.0,yes,delayed,2,1333.26,0,0.0,1
10296.0,fedex,documents,truck,same day,central,stormy,130.3,5.52,0.0,0.0,no,delivered,5,768.06,0,0.0,0
10297.0,shadowfax,electronics,bike,express,west,cold,35.1,6.64,0.0,0.0,no,delivered,4,245.42,0,0.0,0
10298.0,ecom express,groceries,truck,same day,east,foggy,160.1,43.08,0.0,0.0,no,delivered,5,1029.74,0,0.0,1
10299.0,xpressbees,automobile parts,bike,same day,south,foggy,182.8,31.82,0.0,0.0,yes,delayed,3,1109.46,0,0.0,1
10300.0,ekart,fragile items,truck,standard,south,foggy,245.5,34.41,0.0,0.0,no,delivered,5,1330.73,0,0.0,1
10301.0,delhivery,electronics,van,same day,east,cold,230.6,36.32,0.0,0.0,no,delivered,4,1361.96,0,0.0,1
10302.0,shadowfax,electronics,scooter,standard,central,stormy,112.1,5.61,0.0,0.0,no,delivered,4,577.33,0,0.0,0
10303.0,blue dart,cosmetics,van,same day,south,stormy,187.9,14.52,0.0,0.0,yes,failed,1,1083.06,0,0.0,1
10304.0,delhivery,cosmetics,scooter,two day,central,cold,158.4,37.52,0.0,0.0,no,delivered,5,904.56,0,0.0,1
10305.0,ecom express,pharmacy,bike,two day,south,rainy,66.8,48.48,0.0,0.0,no,delivered,5,479.44,0,0.0,1
10306.0,fedex,electronics,bike,express,north,foggy,80.2,47.56,0.0,0.0,yes,delayed,2,593.68,0,0.0,1
10307.0,shadowfax,documents,van,two day,west,stormy,213.4,6.76,0.0,0.0,no,delivered,5,1087.28,0,0.0,0
10308.0,blue dart,fragile items,ev bike,two day,north,stormy,217.3,27.47,0.0,0.0,no,delivered,4,1168.91,0,0.0,1
10309.0,delhivery,clothing,truck,express,west,rainy,215.7,5.68,0.0,0.0,yes,delayed,2,1145.54,0,0.0,0
10310.0,delhivery,clothing,bike,express,central,clear,102.1,29.51,0.0,0.0,yes,delayed,3,649.03,0,0.0,1
10311.0,dhl,furniture,van,standard,north,foggy,153.3,29.98,0.0,0.0,no,delivered,5,856.44,0,0.0,1
10312.0,delhivery,cosmetics,truck,same day,east,foggy,59.9,9.91,0.0,0.0,no,delivered,5,429.23,0,0.0,0
10313.0,dhl,fragile items,scooter,express,north,rainy,207.7,49.16,0.0,0.0,yes,delayed,2,1235.98,0,0.0,1
10314.0,ekart,pharmacy,bike,same day,east,cold,107.5,12.92,0.0,0.0,no,delivered,4,676.26,0,0.0,1
10315.0,fedex,furniture,scooter,two day,east,rainy,98.0,43.71,0.0,0.0,no,delivered,3,621.13,0,0.0,1
10316.0,shadowfax,groceries,bike,standard,north,hot,105.1,48.78,0.0,0.0,no,delivered,5,671.84,0,0.0,1
10317.0,ekart,electronics,scooter,express,north,cold,15.4,48.7,0.0,0.0,no,delivered,4,273.1,0,0.0,1
10318.0,fedex,documents,truck,same day,east,cold,132.8,36.34,0.0,0.0,no,delivered,5,873.02,0,0.0,1
10319.0,delhivery,clothing,ev bike,same day,central,cold,159.9,38.47,0.0,0.0,no,delivered,4,1014.91,0,0.0,1
10320.0,ekart,electronics,ev van,two day,south,clear,21.9,16.93,0.0,0.0,no,delivered,5,160.29,0,0.0,1
10321.0,ecom express,cosmetics,ev bike,two day,central,hot,112.1,19.56,0.0,0.0,no,delivered,4,619.18,0,0.0,1
10322.0,ecom express,groceries,van,express,north,foggy,295.9,48.31,0.0,0.0,yes,delayed,3,1632.7206,0,0.0,1
10323.0,fedex,furniture,ev van,same day,north,cold,138.2,4.02,0.0,0.0,no,delivered,4,803.06,0,0.0,0
10324.0,ecom express,clothing,ev van,express,south,stormy,120.7,25.11,0.0,0.0,yes,delayed,3,728.83,0,0.0,1
10325.0,fedex,pharmacy,van,standard,north,rainy,176.3,12.38,0.0,0.0,no,delivered,5,918.64,0,0.0,1
10326.0,blue dart,clothing,bike,same day,north,clear,110.3,8.82,0.0,0.0,no,delivered,4,677.96,0,0.0,0
10327.0,amazon logistics,cosmetics,van,two day,south,hot,37.4,14.8,0.0,0.0,no,delivered,4,231.4,0,0.0,1
10328.0,dhl,cosmetics,van,two day,east,stormy,239.8,39.47,0.0,0.0,no,delivered,5,1317.41,0,0.0,1
10329.0,shadowfax,documents,ev bike,express,central,rainy,239.1,34.08,0.0,0.0,yes,delayed,3,1347.74,0,0.0,1
10330.0,shadowfax,clothing,bike,two day,west,foggy,219.4,23.58,0.0,0.0,no,delivered,5,1167.74,0,0.0,1
10331.0,ekart,fragile items,truck,standard,west,hot,82.5,21.93,0.0,0.0,no,delivered,5,478.29,0,0.0,1
10332.0,xpressbees,documents,scooter,express,west,clear,169.6,16.45,0.0,0.0,yes,delayed,3,947.35,0,0.0,1
10333.0,fedex,clothing,van,express,east,rainy,141.6,38.04,0.0,0.0,yes,failed,1,872.12,0,0.0,1
10334.0,dhl,groceries,bike,express,north,clear,204.1,7.39,0.0,0.0,no,delivered,5,1092.67,0,0.0,0
10335.0,ekart,automobile parts,truck,two day,south,stormy,215.7,11.54,0.0,0.0,no,delivered,4,1113.12,0,0.0,1
10336.0,xpressbees,furniture,bike,express,north,foggy,118.8,22.08,0.0,0.0,yes,delayed,2,710.24,0,0.0,1
10337.0,ekart,documents,ev van,two day,east,hot,233.3,8.76,0.0,0.0,no,delivered,3,1192.78,0,0.0,0
10338.0,blue dart,furniture,ev bike,two day,west,clear,187.6,28.14,0.0,0.0,no,delivered,4,1022.42,0,0.0,1
10339.0,amazon logistics,groceries,ev van,standard,east,foggy,221.5,15.37,0.0,0.0,no,delivered,3,1153.61,0,0.0,1
10340.0,ekart,pharmacy,truck,two day,east,foggy,213.7,34.51,0.0,0.0,no,delivered,5,1172.03,0,0.0,1
10341.0,shadowfax,groceries,ev van,standard,west,hot,231.9,0.72,0.0,0.0,no,delivered,4,1161.66,0,0.0,0
10342.0,xpressbees,pharmacy,scooter,same day,north,cold,171.4,25.91,0.0,0.0,no,delivered,4,1034.73,0,0.0,1
10343.0,amazon logistics,groceries,bike,express,west,rainy,184.7,49.26,0.0,0.0,yes,delayed,3,1121.28,0,0.0,1
10344.0,shadowfax,furniture,ev van,express,west,foggy,33.3,40.42,0.0,0.0,yes,delayed,2,337.76,0,0.0,1
10345.0,xpressbees,furniture,truck,same day,central,stormy,159.6,6.27,0.0,0.0,yes,delayed,3,916.81,0,0.0,0
10346.0,amazon logistics,groceries,ev bike,two day,east,stormy,272.3,16.48,0.0,0.0,no,delivered,3,1410.94,0,0.0,1
10347.0,ecom express,automobile parts,scooter,standard,central,rainy,86.1,43.4,0.0,0.0,no,delivered,5,560.7,0,0.0,1
10348.0,delhivery,documents,van,standard,south,foggy,120.1,3.67,0.0,0.0,no,delivered,4,611.51,0,0.0,0
10349.0,xpressbees,fragile items,ev bike,same day,east,hot,179.6,35.39,0.0,0.0,yes,delayed,3,1104.17,0,0.0,1
10350.0,blue dart,cosmetics,van,standard,west,clear,90.0,3.96,0.0,0.0,no,delivered,4,461.88,0,0.0,0
10351.0,ecom express,furniture,bike,express,east,hot,63.9,12.68,0.0,0.0,yes,delayed,3,407.54,0,0.0,1
10352.0,delhivery,documents,scooter,express,south,hot,271.7,49.18,0.0,0.0,yes,delayed,2,1556.04,0,0.0,1
10353.0,ekart,furniture,van,express,east,cold,19.8,44.29,0.0,0.0,yes,failed,2,281.87,0,0.0,1
10354.0,blue dart,fragile items,ev bike,same day,east,hot,73.7,19.84,0.0,0.0,no,delivered,4,528.02,0,0.0,1
10355.0,shadowfax,clothing,van,express,north,rainy,190.6,33.84,0.0,0.0,yes,failed,1,1104.52,0,0.0,1
10356.0,delhivery,pharmacy,van,standard,central,foggy,252.3,23.21,0.0,0.0,no,delivered,4,1331.13,0,0.0,1
10357.0,delhivery,cosmetics,truck,same day,west,hot,41.0,2.28,0.0,0.0,no,delivered,3,311.84,0,0.0,0
10358.0,fedex,pharmacy,bike,express,north,rainy,94.1,41.93,0.0,0.0,yes,failed,1,646.29,0,0.0,1
10359.0,ecom express,clothing,truck,standard,south,hot,244.7,39.48,0.0,0.0,no,delivered,3,1341.94,0,0.0,1
10360.0,fedex,furniture,scooter,two day,east,hot,50.4,48.0,0.0,0.0,no,delivered,4,396.0,0,0.0,1
10361.0,fedex,clothing,ev van,express,east,clear,19.4,4.32,0.0,0.0,no,delivered,4,159.96,0,0.0,0
10362.0,shadowfax,automobile parts,scooter,same day,north,rainy,13.3,10.3,0.0,0.0,no,delivered,3,197.4,0,0.0,1
10363.0,fedex,groceries,scooter,same day,south,rainy,269.2,14.61,0.0,0.0,yes,delayed,3,1489.83,0,0.0,1
10364.0,dhl,groceries,van,standard,central,foggy,245.4,30.9,0.0,0.0,no,delivered,5,1319.7,0,0.0,1
10365.0,shadowfax,fragile items,van,two day,south,hot,140.7,48.02,0.0,0.0,no,delivered,5,847.56,0,0.0,1
10366.0,delhivery,groceries,truck,standard,south,rainy,272.2,41.44,0.0,0.0,no,delivered,4,1485.32,0,0.0,1
10367.0,ekart,clothing,ev bike,same day,central,clear,29.2,44.02,0.0,0.0,no,delivered,5,378.06,0,0.0,1
10368.0,xpressbees,automobile parts,ev van,same day,central,foggy,12.1,49.13,0.0,0.0,no,delivered,5,307.89,0,0.0,1
10369.0,dhl,pharmacy,ev van,standard,north,cold,147.2,37.09,0.0,0.0,no,delivered,5,847.27,0,0.0,1
10370.0,delhivery,pharmacy,scooter,standard,south,cold,232.8,25.34,0.0,0.0,no,delivered,3,1240.02,0,0.0,1
10371.0,blue dart,electronics,truck,two day,central,foggy,22.8,10.79,0.0,0.0,no,delivered,5,146.37,0,0.0,1
10372.0,amazon logistics,furniture,scooter,standard,central,rainy,105.1,15.84,0.0,0.0,no,delivered,3,573.02,0,0.0,1
10373.0,ekart,furniture,ev bike,standard,east,foggy,42.7,30.99,0.0,0.0,no,delivered,5,306.47,0,0.0,1
10374.0,delhivery,documents,bike,two day,west,foggy,215.8,46.99,0.0,0.0,no,delivered,4,1219.97,0,0.0,1
10375.0,xpressbees,pharmacy,ev van,standard,south,rainy,80.9,23.65,0.0,0.0,no,delivered,4,475.45,0,0.0,1
10376.0,fedex,documents,van,same day,south,stormy,164.1,25.07,0.0,0.0,yes,delayed,3,995.71,0,0.0,1
10377.0,fedex,furniture,ev bike,express,central,stormy,3.6,26.45,0.0,0.0,yes,delayed,2,145.85,0,0.0,1
10378.0,ecom express,fragile items,ev bike,express,west,rainy,129.1,41.27,0.0,0.0,yes,delayed,3,819.31,0,0.0,1
10379.0,ekart,cosmetics,van,standard,west,hot,25.4,32.62,0.0,0.0,no,delivered,5,224.86,0,0.0,1
10380.0,shadowfax,documents,ev van,same day,south,cold,270.4,25.12,0.0,0.0,yes,delayed,3,1527.36,0,0.0,1
10381.0,xpressbees,clothing,scooter,express,north,hot,195.1,30.53,0.0,0.0,yes,delayed,3,1117.09,0,0.0,1
10382.0,shadowfax,electronics,ev bike,same day,north,clear,165.9,7.86,0.0,0.0,no,delivered,4,953.08,0,0.0,0
10383.0,blue dart,groceries,ev van,two day,west,foggy,99.5,1.51,0.0,0.0,no,delivered,5,502.03,0,0.0,0
10384.0,xpressbees,electronics,bike,express,south,clear,8.8,16.88,0.0,0.0,yes,delayed,2,144.64,0,0.0,1
10385.0,xpressbees,clothing,ev van,standard,east,foggy,116.2,48.93,0.0,0.0,no,delivered,4,727.79,0,0.0,1
10386.0,blue dart,automobile parts,ev van,same day,west,stormy,62.2,32.93,0.0,0.0,no,delivered,4,509.79,0,0.0,1
10387.0,blue dart,fragile items,van,express,west,cold,150.3,4.36,0.0,0.0,no,delivered,5,814.58,0,0.0,0
10388.0,xpressbees,pharmacy,ev van,same day,north,stormy,32.2,26.21,0.0,0.0,no,delivered,4,339.63,0,0.0,1
10389.0,blue dart,cosmetics,bike,two day,east,rainy,167.8,7.13,0.0,0.0,no,delivered,4,860.39,0,0.0,0
10390.0,amazon logistics,furniture,scooter,standard,west,rainy,248.1,35.28,0.0,0.0,no,delivered,4,1346.34,0,0.0,1
10391.0,delhivery,pharmacy,ev bike,standard,east,stormy,125.0,28.97,0.0,0.0,no,delivered,4,711.91,0,0.0,1
10392.0,ecom express,automobile parts,ev van,express,west,clear,16.0,33.97,0.0,0.0,yes,delayed,3,231.91,0,0.0,1
10393.0,xpressbees,electronics,bike,two day,south,rainy,175.0,37.9,0.0,0.0,no,delivered,4,988.7,0,0.0,1
10394.0,dhl,groceries,ev bike,express,south,clear,280.7,20.66,0.0,0.0,yes,delayed,3,1515.48,0,0.0,1
10395.0,ekart,clothing,bike,express,south,cold,282.0,12.71,0.0,0.0,no,delivered,4,1498.13,0,0.0,1
10396.0,dhl,fragile items,ev bike,two day,north,rainy,114.5,4.27,0.0,0.0,no,delivered,4,585.31,0,0.0,0
10397.0,xpressbees,fragile items,ev van,two day,north,foggy,129.6,46.75,0.0,0.0,no,delivered,4,788.25,0,0.0,1
10398.0,xpressbees,cosmetics,van,two day,east,foggy,87.5,0.91,0.0,0.0,no,delivered,5,440.23,0,0.0,0
10399.0,blue dart,pharmacy,bike,two day,central,hot,272.5,36.99,0.0,0.0,no,delivered,5,1473.47,0,0.0,1
10400.0,fedex,furniture,scooter,two day,north,stormy,63.7,45.21,0.0,0.0,no,delivered,4,454.13,0,0.0,1
10401.0,ecom express,electronics,truck,standard,south,rainy,167.3,24.38,0.0,0.0,no,delivered,5,909.64,0,0.0,1
10402.0,ekart,cosmetics,ev bike,express,north,stormy,147.6,0.71,0.0,0.0,yes,failed,1,790.13,0,0.0,0
10403.0,xpressbees,automobile parts,truck,two day,south,hot,27.2,33.97,0.0,0.0,no,delivered,4,237.91,0,0.0,1
10404.0,blue dart,automobile parts,van,same day,north,hot,151.4,11.7,0.0,0.0,no,delivered,4,892.1,0,0.0,1
10405.0,amazon logistics,groceries,truck,standard,central,rainy,169.6,14.96,0.0,0.0,no,delivered,5,892.88,0,0.0,1
10406.0,blue dart,clothing,ev van,same day,south,clear,83.4,27.75,0.0,0.0,no,delivered,4,600.25,0,0.0,1
10407.0,ekart,pharmacy,ev bike,standard,central,hot,53.0,8.16,0.0,0.0,no,delivered,3,289.48,0,0.0,0
10408.0,fedex,electronics,bike,express,west,stormy,134.5,17.04,0.0,0.0,yes,delayed,2,773.62,0,0.0,1
10409.0,dhl,electronics,scooter,two day,south,clear,289.8,33.25,0.0,0.0,no,delivered,3,1548.75,0,0.0,1
10410.0,blue dart,fragile items,van,two day,south,clear,287.4,34.7,0.0,0.0,no,delivered,5,1541.1,0,0.0,1
10411.0,shadowfax,automobile parts,scooter,standard,north,clear,117.7,45.14,0.0,0.0,no,delivered,5,723.92,0,0.0,1
10412.0,delhivery,groceries,ev bike,express,central,stormy,238.9,33.23,0.0,0.0,yes,delayed,2,1344.19,0,0.0,1
10413.0,ecom express,furniture,ev van,express,central,rainy,233.1,3.9,0.0,0.0,yes,delayed,2,1227.2,0,0.0,0
10414.0,delhivery,furniture,truck,same day,west,rainy,282.4,5.7,0.0,0.0,yes,delayed,2,1529.1,0,0.0,0
10415.0,dhl,clothing,ev van,two day,north,cold,198.4,39.59,0.0,0.0,no,delivered,5,1110.77,0,0.0,1
10416.0,ecom express,documents,van,two day,central,stormy,89.3,27.53,0.0,0.0,no,delivered,5,529.09,0,0.0,1
10417.0,blue dart,documents,ev bike,standard,south,clear,295.1,7.49,0.0,0.0,no,delivered,4,1497.97,0,0.0,0
10418.0,delhivery,fragile items,ev bike,same day,west,foggy,103.7,30.23,0.0,0.0,no,delivered,4,709.19,0,0.0,1
10419.0,xpressbees,groceries,scooter,standard,east,foggy,41.0,11.71,0.0,0.0,no,delivered,5,240.13,0,0.0,1
10420.0,delhivery,cosmetics,ev bike,same day,north,hot,144.9,3.14,0.0,0.0,no,delivered,4,833.92,0,0.0,0
10421.0,ecom express,clothing,truck,same day,south,stormy,288.7,13.7,0.0,0.0,yes,delayed,2,1584.6,0,0.0,1
10422.0,fedex,automobile parts,truck,express,north,clear,194.2,15.45,0.0,0.0,yes,delayed,3,1067.35,0,0.0,1
10423.0,amazon logistics,fragile items,scooter,two day,north,rainy,184.7,22.69,0.0,0.0,no,delivered,3,991.57,0,0.0,1
10424.0,ekart,furniture,scooter,same day,south,stormy,100.0,47.89,0.0,0.0,yes,failed,1,743.67,0,0.0,1
10425.0,blue dart,documents,ev van,two day,north,rainy,220.2,26.75,0.0,0.0,no,delivered,3,1181.25,0,0.0,1
10426.0,ecom express,automobile parts,truck,express,west,rainy,55.0,48.85,0.0,0.0,yes,delayed,3,471.55,0,0.0,1
10427.0,xpressbees,fragile items,bike,express,west,cold,29.9,24.18,0.0,0.0,yes,failed,1,272.04,0,0.0,1
10428.0,ecom express,furniture,truck,same day,west,clear,262.2,30.93,0.0,0.0,yes,delayed,3,1503.79,0,0.0,1
10429.0,ekart,documents,truck,standard,east,rainy,156.1,36.22,0.0,0.0,no,delivered,4,889.16,0,0.0,1
10430.0,dhl,pharmacy,ev bike,two day,south,stormy,266.0,11.84,0.0,0.0,no,delivered,3,1365.52,0,0.0,1
10431.0,shadowfax,groceries,ev van,express,west,hot,11.6,42.93,0.0,0.0,yes,delayed,3,236.79,0,0.0,1
10432.0,fedex,cosmetics,truck,standard,west,hot,211.6,0.67,0.0,0.0,no,delivered,4,1059.08,0,0.0,0
10433.0,ekart,fragile items,bike,express,south,rainy,38.8,35.79,0.0,0.0,yes,delayed,2,351.37,0,0.0,1
10434.0,dhl,furniture,van,same day,south,stormy,45.4,28.9,0.0,0.0,no,delivered,5,413.7,0,0.0,1
10435.0,shadowfax,electronics,scooter,same day,central,hot,63.1,39.46,0.0,0.0,no,delivered,4,533.88,0,0.0,1
10436.0,delhivery,pharmacy,bike,standard,west,clear,13.0,47.77,0.0,0.0,no,delivered,3,208.31,0,0.0,1
10437.0,dhl,fragile items,ev van,standard,east,stormy,296.4,36.5,0.0,0.0,no,delivered,3,1591.5,0,0.0,1
10438.0,ekart,documents,scooter,same day,south,stormy,195.5,16.2,0.0,0.0,yes,delayed,2,1126.1,0,0.0,1
10439.0,delhivery,automobile parts,scooter,two day,south,rainy,271.2,47.06,0.0,0.0,no,delivered,5,1497.18,0,0.0,1
10440.0,blue dart,groceries,van,standard,south,hot,44.5,8.35,0.0,0.0,no,delivered,5,247.55,0,0.0,0
10441.0,fedex,cosmetics,van,two day,central,foggy,238.9,23.45,0.0,0.0,no,delivered,3,1264.85,0,0.0,1
10442.0,delhivery,cosmetics,truck,express,east,clear,28.5,2.18,0.0,0.0,no,delivered,4,199.04,0,0.0,0
10443.0,dhl,clothing,scooter,standard,east,foggy,41.5,25.41,0.0,0.0,no,delivered,4,283.73,0,0.0,1
10444.0,shadowfax,electronics,ev bike,express,central,foggy,262.5,31.24,0.0,0.0,yes,failed,1,1456.22,0,0.0,1
10445.0,amazon logistics,automobile parts,bike,two day,west,hot,54.2,38.19,0.0,0.0,no,delivered,5,385.57,0,0.0,1
10446.0,delhivery,cosmetics,ev van,express,west,rainy,241.5,9.86,0.0,0.0,yes,delayed,3,1287.08,0,0.0,0
10447.0,dhl,pharmacy,ev van,two day,south,hot,273.9,49.52,0.0,0.0,no,delivered,4,1518.96,0,0.0,1
10448.0,delhivery,documents,truck,same day,south,hot,12.3,16.14,0.0,0.0,no,delivered,5,209.92,0,0.0,1
10449.0,dhl,electronics,bike,two day,north,stormy,281.0,27.12,0.0,0.0,no,delivered,3,1486.36,0,0.0,1
10450.0,fedex,documents,ev bike,express,east,foggy,165.4,46.48,0.0,0.0,no,delivered,5,1016.44,0,0.0,1
10451.0,amazon logistics,furniture,ev bike,standard,south,clear,185.0,28.1,0.0,0.0,no,delivered,5,1009.3,0,0.0,1
10452.0,dhl,cosmetics,truck,express,east,rainy,251.8,14.95,0.0,0.0,yes,delayed,3,1353.85,0,0.0,1
10453.0,ecom express,documents,scooter,two day,east,rainy,201.8,20.97,0.0,0.0,no,delivered,4,1071.91,0,0.0,1
10454.0,blue dart,clothing,van,two day,north,stormy,289.2,12.82,0.0,0.0,no,delivered,4,1484.46,0,0.0,1
10455.0,delhivery,documents,van,express,east,cold,275.6,0.96,0.0,0.0,no,delivered,5,1430.88,0,0.0,0
10456.0,delhivery,automobile parts,truck,standard,west,hot,76.1,12.36,0.0,0.0,no,delivered,5,417.58,0,0.0,1
10457.0,dhl,pharmacy,scooter,standard,central,cold,222.3,36.54,0.0,0.0,no,delivered,4,1221.12,0,0.0,1
10458.0,blue dart,automobile parts,van,express,south,foggy,116.5,3.1,0.0,0.0,yes,delayed,3,641.8,0,0.0,0
10459.0,delhivery,electronics,ev van,two day,south,clear,35.9,38.05,0.0,0.0,no,delivered,4,293.65,0,0.0,1
10460.0,ekart,furniture,van,same day,east,cold,91.7,33.1,0.0,0.0,no,delivered,3,657.8,0,0.0,1
10461.0,ecom express,furniture,truck,express,central,cold,16.1,38.33,0.0,0.0,no,delivered,5,245.49,0,0.0,1
10462.0,amazon logistics,groceries,ev van,two day,north,stormy,157.8,18.46,0.0,0.0,no,delivered,5,844.38,0,0.0,1
10463.0,delhivery,groceries,ev van,standard,east,foggy,3.6,29.33,0.0,0.0,no,delivered,3,98.49,0,0.0,1
10464.0,ecom express,electronics,truck,express,west,clear,53.2,43.51,0.0,0.0,no,delivered,5,446.53,0,0.0,1
10465.0,blue dart,electronics,scooter,same day,north,hot,297.1,22.31,0.0,0.0,no,delivered,5,1632.7206,0,0.0,1
10466.0,dhl,fragile items,bike,express,north,cold,282.1,39.16,0.0,0.0,yes,failed,1,1577.98,0,0.0,1
10467.0,ekart,groceries,ev van,same day,north,foggy,181.0,42.11,0.0,0.0,yes,delayed,2,1131.33,0,0.0,1
10468.0,dhl,clothing,truck,two day,south,hot,295.3,34.48,0.0,0.0,no,delivered,5,1579.94,0,0.0,1
10469.0,xpressbees,groceries,truck,same day,north,clear,139.6,29.68,0.0,0.0,no,delivered,5,887.04,0,0.0,1
10470.0,xpressbees,automobile parts,ev van,same day,south,rainy,145.5,4.8,0.0,0.0,yes,delayed,2,841.9,0,0.0,0
10471.0,shadowfax,furniture,van,standard,south,stormy,133.6,34.25,0.0,0.0,no,delivered,5,770.75,0,0.0,1
10472.0,shadowfax,automobile parts,bike,two day,west,rainy,11.7,28.32,0.0,0.0,no,delivered,5,143.46,0,0.0,1
10473.0,xpressbees,clothing,ev bike,standard,south,clear,103.3,12.96,0.0,0.0,no,delivered,5,555.38,0,0.0,1
10474.0,blue dart,clothing,ev van,standard,central,foggy,158.2,26.18,0.0,0.0,no,delivered,4,869.54,0,0.0,1
10475.0,dhl,pharmacy,scooter,standard,north,hot,154.6,29.4,0.0,0.0,no,delivered,5,861.2,0,0.0,1
10476.0,delhivery,cosmetics,ev van,express,north,clear,152.9,17.79,0.0,0.0,yes,failed,1,867.87,0,0.0,1
10477.0,xpressbees,automobile parts,truck,two day,central,foggy,107.5,12.46,0.0,0.0,no,delivered,5,574.88,0,0.0,1
10478.0,dhl,furniture,truck,same day,north,cold,215.1,43.25,0.0,0.0,no,delivered,4,1305.25,0,0.0,1
10479.0,shadowfax,clothing,ev van,two day,south,clear,285.3,15.83,0.0,0.0,no,delivered,4,1473.99,0,0.0,1
10480.0,shadowfax,furniture,scooter,standard,west,clear,240.3,36.53,0.0,0.0,no,delivered,4,1311.09,0,0.0,1
10481.0,ekart,documents,ev bike,two day,central,cold,97.5,31.97,0.0,0.0,no,delivered,5,583.41,0,0.0,1
10482.0,blue dart,clothing,bike,express,south,rainy,86.5,4.43,0.0,0.0,yes,delayed,2,495.79,0,0.0,0
